x,y,value
87,55,0
89,54,0
22,15,0
93,19,0
47,33,nan
53,67,nan
52,96,0
37,4,0
14,26,0
72,83,nan
61,48,nan
85,32,0
59,85,nan
64,73,nan
88,23,0
34,54,nan
11,31,0
78,27,0
94,20,0
1,38,0
39,53,nan
17,18,0
34,10,0.45035593074780056
34,11,-0.005613164913533142
45,7,0
69,35,nan
96,3,0
5,36,-0.0005760415796421947
3,29,0
56,24,0
37,67,nan
38,94,0
71,58,0.6834485824636063
1,24,0
23,41,0
5,29,0
34,85,0
12,59,0
12,18,0
26,43,0
22,18,0
38,18,nan
17,46,1.9014366035283472
2,66,0
60,32,0
92,32,0
55,49,nan
22,46,0
75,38,0
82,56,0
26,5,0
64,42,nan
63,16,0
24,35,0
46,12,0
59,2,0
51,70,nan
0,33,0
66,16,0
97,66,0
15,55,0
97,88,0
85,48,0
62,24,0
72,51,1.6017872288560193
38,10,0
79,94,0
34,89,0
90,10,0
82,24,0
99,47,0
38,59,nan
95,64,0
40,12,0
77,29,0
14,43,nan
89,74,0
15,58,0
38,57,nan
91,39,0
58,1,0
31,50,nan
44,36,nan
88,81,0
9,91,0
49,94,0
74,93,0
38,64,nan
91,89,0
54,20,0
58,27,0
20,33,0
7,67,0
36,31,nan
50,12,0
73,59,0
4,49,0
44,73,nan
56,5,0
12,15,0
35,51,nan
57,84,nan
40,77,nan
36,92,0
11,26,0
32,44,0
2,30,0
98,0,0
14,49,0
85,79,0
91,3,0
32,96,0
6,69,0
76,67,0
5,19,0
80,37,0
73,26,0
44,72,nan
37,82,0
20,49,0
30,5,0
70,38,0.9300143234667648
70,84,nan
12,46,1.7729357486811526
92,20,0
0,13,0
4,90,0
33,8,0.5650973467985643
23,45,0
73,90,1.5472980178283016
89,2,0
61,67,nan
74,58,0
46,72,nan
61,45,nan
88,46,0
90,92,0.07409452385596865
24,17,0
18,85,0
30,71,nan
55,98,0
45,73,nan
54,67,nan
25,92,0
50,27,1.7162010418946887
47,7,0
12,58,0
28,59,nan
1,76,0
55,47,nan
77,55,0
11,79,0
65,99,0
27,69,0.8739107667035126
88,36,0
99,51,0
3,77,0
26,34,0
88,29,0
33,92,0
27,86,0
38,22,nan
8,56,0
95,17,0
94,26,0
97,76,0
23,89,0
86,5,0
99,7,0
56,83,nan
93,2,0
97,25,0
63,33,0.6083597207045759
77,89,nan
60,68,nan
94,4,0
44,69,nan
54,45,nan
6,85,0
15,29,0
80,89,0.02129318520116308
1,70,0
30,74,-0.9188995582650893
64,82,nan
60,19,0
2,44,0
80,42,0
80,40,0
44,65,nan
58,36,-1.7904383322883402
64,71,nan
40,8,0
31,98,0
97,12,0
11,46,0.8531247384486553
69,99,0
42,75,nan
19,17,0
29,79,0
32,58,nan
9,53,0
96,75,0
90,62,0
50,69,nan
6,71,0
83,76,0
86,19,0
51,9,0
59,46,nan
4,58,0
24,98,0
7,6,0
16,62,0
54,65,nan
81,28,0
34,5,0
93,48,0
84,94,0.28357067256404334
93,0,0
62,85,0.08234635474455923
95,71,0
39,12,0
49,86,nan
90,43,0
71,43,-1.1411988082495292
3,8,0
85,14,0
2,51,0
41,67,nan
64,81,nan
28,62,nan
75,64,0
63,97,0
34,86,0
71,71,nan
70,49,-0.3201069080020923
18,6,0
72,45,1.7824615775467632
28,47,0.29534985745787434
55,44,nan
36,35,nan
19,87,0
37,55,nan
24,43,0
54,55,nan
89,50,0
12,88,0
22,29,0
1,71,0
72,43,0.09978331038404642
29,35,0.15607507706997514
56,41,nan
47,73,nan
5,69,0
67,49,nan
33,41,-0.5828835686295266
62,5,0
90,42,0
64,14,0
8,64,0
67,67,nan
58,86,nan
43,84,nan
27,51,1.6589247563300746
54,59,nan
93,94,1.2810228696710837
13,97,0
52,54,nan
31,94,0
82,94,1.9132718660339254
76,68,0
24,99,0
62,12,0
54,6,0
96,94,0
58,39,nan
74,69,-1.0940479048846463
43,95,0
32,27,nan
69,45,nan
13,94,0
0,62,0
29,55,nan
75,78,nan
43,86,nan
65,21,0
71,16,0
82,89,1.407319387804924
35,32,nan
13,56,0
37,7,0
39,36,nan
76,93,0
82,87,-0.27456785463835176
16,88,0
15,10,0
55,73,nan
53,35,nan
24,84,0
17,72,0
98,13,0
69,87,nan
80,17,0
71,11,0
13,10,0
55,67,nan
56,85,nan
62,46,nan
45,88,nan
16,26,0
6,78,0
99,64,0
59,47,nan
84,67,0
74,89,nan
74,83,nan
80,92,-1.6182422902270948
21,29,0
42,93,0
3,95,0
79,4,0
99,55,0
21,55,0
59,76,nan
80,55,0
20,89,0
63,83,nan
43,75,nan
85,78,0
3,67,0
86,65,0
59,41,nan
5,85,0
95,54,0
7,24,0
84,21,0
60,84,1.698235395924882
2,72,0
33,61,nan
69,16,0
88,95,0
36,68,nan
17,69,0
73,36,0
47,16,0
24,13,0
98,27,0
2,4,0
20,3,0
39,47,nan
82,25,0
5,74,0
42,51,nan
10,62,0
63,87,-1.2133699760335137
24,8,0
96,45,0
65,50,nan
76,25,0
35,24,nan
67,26,0
3,37,0
82,35,0
30,85,0
10,61,0
32,36,nan
29,15,1.234545586723243
26,48,0
58,22,0
53,69,nan
65,2,0
17,98,0
26,73,0
0,26,0
27,4,0
93,85,0
42,97,0
76,4,0
98,82,0
59,50,nan
18,63,0
29,68,nan
6,8,0
53,22,0
68,8,0
86,37,0
21,16,0
53,51,nan
43,29,nan
37,16,0.45433168925391
31,68,nan
31,86,0
4,89,0
75,7,0
77,70,0
59,26,0
75,83,nan
15,57,0
98,96,0
15,65,0
20,82,0
14,37,nan
41,68,nan
47,22,-0.9047419164917424
25,57,-0.5482225017286528
60,64,nan
91,11,0
83,26,0
40,75,nan
0,90,0
35,45,1.8265526766374895
66,13,0
64,96,0
85,20,0
70,93,0
40,53,nan
35,19,nan
81,31,0
47,94,0
20,59,0
1,15,0
48,99,0
41,1,0
10,96,0
57,99,0
59,60,nan
6,12,0
87,88,0
43,57,nan
16,24,0
17,35,0.5714655863833871
1,98,0
28,23,-0.6744436694625203
13,40,nan
5,10,0
45,32,nan
86,33,0
39,99,0
67,82,nan
12,49,0
75,40,0
57,98,0
35,11,-0.024341054447332255
1,17,0
54,82,nan
51,12,0
95,9,0
84,70,0
16,12,0
71,7,0
41,52,nan
27,77,0
29,77,0
51,79,nan
3,64,0
75,88,nan
62,58,nan
66,97,0
40,14,0
46,97,0
86,12,0
72,50,0.669183199308716
29,11,-0.4157324599845773
10,15,0
94,50,0
90,2,0
91,32,0
63,41,nan
17,88,0
95,61,0
41,54,nan
84,97,0
78,15,0
29,44,0
71,49,-1.2631767183804028
80,45,0
59,25,0
89,91,0.2741893328254883
14,58,0
72,25,0
17,62,0
43,58,nan
14,56,0
54,12,0
10,14,0
99,37,0
10,13,0
77,97,0
48,44,nan
82,66,0
38,87,-0.3975296400810682
28,24,-0.7338016272939735
30,67,nan
43,82,nan
96,23,0
90,19,0
54,18,0
96,28,0
35,98,0
43,31,nan
91,17,0
30,2,0
23,49,0
25,14,0
12,77,0
84,62,0
79,98,0
86,63,0
31,97,0
55,38,nan
71,6,0
44,0,0
49,17,0
74,75,nan
7,69,0
80,1,0
64,83,nan
38,47,nan
21,84,0
96,27,0
82,95,0
71,97,0
14,79,0
45,76,nan
1,4,0
76,63,0
91,47,0
15,50,0
48,74,nan
47,52,nan
47,90,-0.0018939436007806565
20,21,0
35,99,0
34,40,1.739490202116519
41,64,nan
14,17,0
67,80,nan
77,49,0
92,21,0
95,83,0
80,63,0
35,26,nan
4,98,0
23,43,0
25,52,0.0022403350640075592
80,78,-0.32479776462375487
64,76,nan
95,44,0
47,15,0
78,55,0
99,56,0
22,7,0
18,56,0
41,58,nan
13,36,nan
14,46,1.2442548053943259
37,93,0
50,34,nan
49,66,nan
89,8,0
37,58,nan
14,20,0
6,93,0
84,51,0
3,87,0
79,29,0
23,52,0
13,82,0
71,25,0
24,56,-0.9853264588344273
52,68,nan
20,23,0
40,61,nan
29,48,-0.18399691475754065
26,36,0
52,30,-1.6007704625586965
50,0,0
95,86,0
4,77,0
66,3,0
88,12,0
14,2,0
44,79,nan
10,24,0
72,70,1.7054487345705338
82,3,0
74,32,0
98,41,0
33,24,nan
40,33,nan
76,88,nan
78,78,nan
83,96,0
13,20,0
36,76,0.4732113756137518
76,6,0
84,76,0
20,42,0
74,56,0
26,38,0
49,42,nan
10,99,0
52,77,nan
57,85,nan
37,61,nan
57,89,nan
17,97,0
87,86,0
57,17,0
52,95,0
34,58,nan
85,58,0
50,40,nan
43,22,-0.1807171321551176
74,20,0
87,53,0
96,68,0
66,8,0
20,98,0
17,50,0
69,18,0
96,51,0
4,45,0
26,51,-0.17830919968819026
0,64,0
7,38,nan
9,92,0
75,56,0
37,42,-0.1742865419966585
14,13,0
88,32,0
92,38,0
77,95,0
11,89,0
38,55,nan
2,89,0
1,80,0
12,5,0
30,79,0
7,95,0
37,31,nan
84,34,0
25,62,-1.7235679536257007
55,6,0
6,50,0
96,72,0
93,98,0
61,68,nan
91,30,0
17,91,0
2,23,0
91,80,0
31,24,nan
29,56,nan
67,32,-0.39268670110551174
1,14,0
38,70,nan
22,0,0
32,80,0
49,12,0
30,1,0
48,48,nan
17,52,0
67,59,nan
55,9,0
84,73,0
76,0,0
9,32,0
38,38,nan
39,37,nan
0,78,0
58,62,nan
80,73,0
68,39,nan
81,49,0
22,63,0
43,78,nan
38,89,1.2843576023622074
3,83,0
10,89,0
39,25,nan
84,56,0
78,85,nan
11,10,0
72,30,0
1,48,0
86,14,0
25,99,0
21,57,0
64,25,0
18,35,0
65,26,0
38,91,0.5302757083009112
57,11,0
52,6,0
18,59,0
0,38,0
74,5,0
99,31,0
35,38,nan
56,51,nan
53,30,-0.07338672851452843
11,15,0
47,19,0
45,55,nan
19,94,0
34,19,nan
45,21,0.5955210562907691
4,33,0
57,9,0
43,24,nan
67,30,0
61,91,0.3207983837424878
1,51,0
34,74,0.009230781168922952
89,26,0
31,41,0
19,97,0
9,8,0
23,17,0
69,97,0
14,21,0
79,9,0
66,9,0
40,5,0
72,82,nan
84,45,0
79,40,0
66,29,0
34,96,0
33,34,nan
49,16,0
20,69,0
86,94,0.5798957232016402
69,36,nan
69,33,nan
15,70,0
52,52,nan
26,50,-1.1109132292354937
37,10,0
47,70,nan
93,6,0
81,99,0
53,83,nan
87,4,0
45,96,0
15,36,-0.6244594857128707
86,79,0
74,91,-0.8732755793503022
34,91,0
97,27,0
42,98,0
62,67,nan
50,95,0
18,22,0
62,93,0
23,60,0.04593026290688562
33,13,nan
29,63,nan
35,82,0
19,30,0
99,87,0
13,62,0
41,50,nan
83,27,0
47,85,nan
57,20,0
22,41,0
57,4,0
88,65,0
38,79,-0.01982447215775407
63,77,nan
47,80,nan
98,52,0
41,86,nan
33,31,nan
10,2,0
26,45,0
62,3,0
64,91,0
74,61,0
22,59,0
0,44,0
71,29,0
4,12,0
92,93,-0.8206275842523145
95,47,0
0,99,0
51,74,nan
24,46,0
52,98,0
51,29,0.30800822281787343
82,52,0
49,49,nan
6,87,0
34,48,nan
66,27,0
18,30,0
31,76,1.5130047290756568
67,79,nan
26,91,0
27,28,0
2,70,0
67,40,nan
47,64,nan
39,92,0.1124842895878636
16,73,0
19,47,0
97,80,0
82,73,0
24,87,0
62,42,nan
36,87,0
4,53,0
6,61,0
95,29,0
34,21,nan
74,15,0
33,29,nan
21,23,0
69,14,0
96,57,0
0,52,0
28,27,1.1281526631171532
73,47,0
67,98,0
64,10,0
96,41,0
89,24,0
40,30,nan
53,92,0.13517882596252873
81,82,0.5278041229524597
49,14,0
20,75,0
86,61,0
29,14,1.5748651022609965
66,63,nan
56,75,nan
38,4,0
84,38,0
58,9,0
92,72,0
74,53,0
49,57,nan
65,79,nan
1,55,0
13,48,0.030241524838888756
97,10,0
57,74,nan
32,94,0
93,84,0
68,97,0
24,9,0
33,80,0
18,55,0
97,48,0
43,69,nan
63,24,0
17,92,0
14,75,0
22,51,0
75,91,0.12763207388664338
38,36,nan
66,78,nan
40,19,-0.4484862541320601
46,58,nan
4,38,0
18,60,0
34,80,0
99,19,0
33,72,nan
4,21,0
7,60,0
54,27,0
61,18,0
69,40,nan
10,42,nan
88,16,0
73,55,0
94,90,0
56,16,0
32,84,0
75,99,0
42,95,0
50,59,nan
78,87,nan
98,37,0
68,71,nan
14,42,nan
98,58,0
88,30,0
34,30,nan
35,94,0
26,90,0
53,52,nan
2,56,0
62,56,nan
15,88,0
61,4,0
15,75,0
69,85,nan
99,25,0
58,2,0
87,65,0
19,39,0
81,3,0
79,66,0
1,12,0
59,95,0
91,62,0
33,38,-0.12789232111543225
75,17,0
21,72,0
74,48,0
2,42,0
55,24,0
54,32,1.3756214687916193
12,22,0
71,30,0
8,36,nan
30,77,0
72,5,0
5,56,0
8,53,0
59,32,0
20,99,0
54,93,0
82,14,0
18,41,-1.0733528467400841
88,25,0
48,9,0
1,74,0
70,39,1.5974411310414673
53,43,nan
83,43,0
19,48,0
23,65,0
7,55,0
4,51,0
45,47,nan
16,99,0
2,90,0
86,46,0
17,37,0.3561101225225386
50,5,0
1,43,0
53,68,nan
29,86,0
91,1,0
42,36,nan
89,93,0.3159939085996935
25,21,0
39,51,nan
10,85,0
38,41,nan
3,34,0
21,8,0
98,53,0
48,78,nan
56,69,nan
43,79,nan
64,63,nan
34,79,0
50,60,nan
63,62,nan
82,54,0
46,21,0.9735720218154517
52,86,nan
23,16,0
59,87,nan
64,35,nan
80,99,0
43,65,nan
17,66,0
70,82,nan
95,99,0
97,89,0
31,30,nan
46,99,0
78,12,0
70,22,0
22,4,0
12,78,0
37,17,nan
20,45,0
41,53,nan
72,18,0
12,39,nan
78,88,nan
75,25,0
51,97,0
90,30,0
67,89,-0.08404397653474915
56,12,0
25,49,0
16,10,0
87,94,1.533344502416694
33,37,nan
58,93,0
66,14,0
86,50,0
31,16,nan
64,87,-0.017827223144973536
61,70,nan
12,32,0
87,39,0
29,87,0
59,22,0
80,34,0
71,90,0.584572597979627
91,75,0
60,0,0
90,95,0
39,48,nan
59,59,nan
88,59,0
38,25,nan
46,83,nan
66,86,nan
36,80,0
55,13,0
68,7,0
70,50,0.3712708910534508
94,91,0.7334716545538069
67,27,0
8,97,0
43,45,nan
46,65,nan
28,17,-0.7896207571669065
32,90,0
32,15,nan
16,77,0
40,73,nan
49,88,nan
69,92,0
36,72,nan
35,28,nan
38,84,1.1574785166230466
85,10,0
22,54,0
63,64,nan
83,73,0
7,65,0
82,37,0
74,79,nan
78,72,0
42,16,0
54,21,0
48,77,nan
16,45,0.8111127646029608
98,61,0
26,78,0
22,11,0
57,7,0
42,55,nan
9,25,0
85,25,0
42,56,nan
60,82,nan
8,71,0
52,8,0
18,65,0
34,7,0
91,18,0
5,33,0
32,26,nan
31,83,0
63,19,0
3,23,0
82,7,0
49,31,nan
81,75,0
12,10,0
49,37,nan
44,20,1.6246141301365697
93,15,0
6,67,0
57,68,nan
66,19,0
92,31,0
68,43,nan
96,6,0
91,45,0
52,64,nan
63,45,nan
68,22,0
32,47,1.1109267409650723
64,68,nan
27,65,nan
27,26,0
94,87,0
35,16,nan
71,2,0
27,25,0
6,83,0
30,87,0
63,27,0
88,69,0
39,74,nan
16,85,0
64,19,0
56,67,nan
69,46,nan
96,15,0
40,15,0.05192437636210434
72,99,0
8,99,0
87,21,0
95,27,0
43,59,nan
82,6,0
51,43,nan
88,47,0
9,70,0
84,28,0
88,35,0
21,61,0
82,51,0
37,62,nan
21,37,0
9,7,0
31,14,nan
34,36,nan
97,81,0
20,4,0
59,61,nan
28,86,0
63,90,0
5,46,1.8929911595122828
76,77,nan
7,73,0
41,4,0
93,17,0
65,14,0
55,27,0
56,9,0
48,75,nan
77,78,nan
10,65,0
8,46,1.2936455780783591
5,49,0
40,29,nan
99,32,0
56,95,0
20,52,0
67,37,nan
11,85,0
78,66,0
46,53,nan
12,31,0
79,83,nan
75,87,nan
44,11,0
74,3,0
25,79,0
92,7,0
60,2,0
85,70,0
8,83,0
5,89,0
33,75,-0.812042535234248
99,95,0
5,91,0
3,28,0
51,33,nan
56,97,0
70,67,-0.22187423421794272
95,84,0
83,84,0
25,58,0.008485391108059348
84,64,0
28,51,nan
45,65,nan
36,93,0
14,69,0
43,36,nan
45,91,-0.13514707049413005
31,70,nan
47,75,nan
54,46,nan
4,3,0
73,37,0
51,10,0
33,63,nan
58,14,0
6,1,0
31,21,nan
7,33,0
49,56,nan
21,76,0
42,15,0
97,23,0
1,27,0
61,51,nan
48,32,nan
92,22,0
15,77,0
33,21,nan
92,24,0
26,29,0
54,78,nan
58,55,nan
25,96,0
42,64,nan
93,28,0
46,71,nan
7,50,0
20,25,0
28,1,0
9,11,0
3,26,0
89,47,0
19,38,0
4,1,0
83,63,0
84,50,0
31,13,nan
68,93,0
14,0,0
25,17,0
43,41,nan
42,25,nan
75,23,0
23,25,0
53,47,nan
18,8,0
33,59,nan
29,64,nan
33,40,0.32085226065453126
88,97,0
53,50,nan
34,37,nan
95,4,0
20,18,0
48,87,nan
98,39,0
85,67,0
3,2,0
40,68,nan
62,96,0
12,94,0
23,93,0
46,78,nan
74,52,0
23,6,0
24,21,0
93,82,0
40,84,nan
64,47,nan
94,15,0
45,89,nan
74,24,0
30,66,nan
97,70,0
87,50,0
27,14,0
80,75,-1.2265578560207206
68,82,nan
85,36,0
79,96,0
90,81,0
87,76,0
26,35,0
62,36,nan
75,59,0
96,8,0
63,7,0
88,13,0
76,35,0
70,30,0
9,1,0
36,99,0
39,72,nan
42,10,0
67,3,0
75,62,0
29,69,nan
19,86,0
63,58,nan
5,63,0
42,86,nan
89,42,0
37,98,0
70,48,-0.13460891656628726
50,52,nan
52,90,0.2812578251347233
84,29,0
32,25,nan
62,97,0
14,90,0
76,74,-1.1660510826198458
79,10,0
23,97,0
8,13,0
41,42,nan
78,16,0
17,38,1.2960168345889234
22,75,0
66,69,nan
77,66,0
61,31,0
42,77,nan
95,38,0
56,48,nan
30,0,0
95,94,0
43,62,nan
21,71,0
33,76,0.14184673707336276
13,53,0
86,57,0
55,36,nan
62,2,0
1,49,0
83,85,0
42,46,nan
29,70,nan
46,36,nan
24,1,0
35,54,nan
14,45,1.193369982279635
2,52,0
83,48,0
0,70,0
14,57,0
57,57,nan
26,92,0
78,46,0
77,83,nan
63,4,0
89,3,0
90,15,0
84,88,0
4,87,0
53,36,nan
16,93,0
70,60,0.3288351236551629
28,31,-0.2322609106104147
1,89,0
64,11,0
45,1,0
9,56,0
35,92,0
51,78,nan
38,2,0
10,57,0
27,83,0
47,67,nan
27,13,0
23,96,0
60,93,0
72,69,0.8167732392294575
72,15,0
89,62,0
18,23,0
59,37,0.3498176000921216
78,34,0
61,7,0
83,70,0
91,91,-1.2303551730443822
24,54,-1.0225645055991317
59,19,0
44,97,0
55,83,nan
61,30,0
68,92,0
28,64,nan
97,32,0
3,62,0
79,25,0
87,57,0
20,30,0
18,66,0
45,77,nan
39,35,nan
39,96,0
14,34,0.8715491438655405
87,32,0
92,12,0
56,43,nan
89,84,0
32,14,nan
98,77,0
43,68,nan
39,4,0
65,13,0
42,11,0
1,29,0
8,94,0
16,56,0
88,86,0
78,94,0
28,60,nan
48,69,nan
92,60,0
41,74,nan
90,74,0
12,87,0
78,36,0
27,71,1.9397502337410746
55,12,0
26,33,0
7,12,0
71,56,-0.8309750677078427
83,86,0
65,18,0
39,13,0
30,72,0.3200700649651944
98,71,0
73,99,0
13,22,0
66,28,0
86,9,0
7,92,0
59,98,0
57,81,nan
20,38,0
54,51,nan
5,28,0
69,60,nan
21,1,0
7,43,nan
92,59,0
15,22,0
66,98,0
6,22,0
1,40,0
88,68,0
16,82,0
85,75,0
0,17,0
72,31,0.5275204076895796
50,50,nan
61,62,nan
28,75,0
97,1,0
95,66,0
34,20,nan
97,75,0
37,25,nan
11,37,nan
71,68,-1.2073517463102221
98,5,0
87,42,0
76,13,0
3,44,0
98,28,0
31,48,nan
81,12,0
78,21,0
11,3,0
61,33,0
99,21,0
76,22,0
91,92,-0.4721993209430627
55,56,nan
75,49,0
86,69,0
65,83,nan
63,88,-0.3561538366690306
76,19,0
20,92,0
33,50,nan
32,42,0
58,34,-0.2695767927252005
61,22,0
24,57,-0.02761070149969047
26,23,0
40,17,-1.5597609556745693
68,64,nan
4,28,0
58,31,0
44,92,-0.06779719020686248
97,9,0
57,44,nan
3,16,0
68,41,nan
14,73,0
4,99,0
9,40,nan
5,78,0
71,3,0
66,0,0
5,60,0
50,65,nan
42,24,nan
78,51,0
63,34,0.13753054671733256
16,48,0
61,76,nan
11,88,0
69,20,0
37,79,0
35,90,0
8,88,0
39,8,0
36,59,nan
47,77,nan
25,37,0
60,23,0
11,95,0
12,85,0
80,7,0
28,38,0
83,14,0
76,97,0
27,6,0
48,96,0
83,10,0
7,62,0
2,31,0
42,65,nan
24,37,0
71,53,0.08650108456090333
15,97,0
10,45,nan
41,94,0
20,96,0
9,14,0
57,90,1.7231548669347194
72,22,0
45,12,0
28,22,0.16292542542224644
60,54,nan
24,16,0
3,12,0
17,94,0
35,60,nan
58,71,nan
80,82,-0.5255474381782049
50,51,nan
87,74,0
52,36,nan
11,58,0
67,21,0
25,56,-1.5059382590633896
59,29,0
97,79,0
53,78,nan
78,4,0
34,38,nan
3,92,0
49,69,nan
0,4,0
72,57,1.3677228082604698
48,30,nan
88,15,0
68,58,nan
51,15,0
33,82,0
74,7,0
69,48,nan
87,60,0
64,29,0
54,9,0
53,56,nan
73,25,0
39,58,nan
16,78,0
4,48,0
52,25,0
34,41,0.8357543728324613
67,77,nan
70,96,0
42,5,0
38,3,0
86,59,0
52,58,nan
48,52,nan
73,19,0
49,15,0
48,16,0
5,26,0
78,86,nan
29,18,-0.16672950020555
62,94,0
13,51,0
86,16,0
65,36,nan
35,88,0
28,92,0
37,46,nan
58,11,0
82,75,0
15,76,0
79,24,0
33,96,0
85,53,0
0,15,0
2,57,0
86,32,0
28,80,0
95,59,0
34,47,nan
2,15,0
90,85,0
51,19,0
53,23,0
11,68,0
52,87,nan
52,83,nan
37,89,0
78,74,-1.286227519090097
54,75,nan
6,38,nan
8,86,0
38,68,nan
69,59,nan
97,18,0
7,0,0
78,3,0
32,51,nan
5,47,1.1147759346086976
23,88,0
45,44,nan
57,95,0
57,32,1.3805848845758522
27,66,nan
38,0,0
24,27,0
76,53,0
26,28,0
69,24,0
60,44,nan
81,17,0
57,15,0
96,47,0
70,55,-0.3661094286012403
19,25,0
45,2,0
85,81,0
28,41,0
29,17,-0.37713974531343064
38,27,nan
68,88,0.9466899942425249
38,97,0
4,66,0
15,9,0
36,66,nan
90,45,0
53,77,nan
37,81,0
65,3,0
82,34,0
18,52,0
1,69,0
17,3,0
27,61,nan
65,0,0
5,90,0
82,70,0
11,5,0
11,71,0
54,3,0
80,95,0
82,12,0
10,44,nan
37,75,0.35445337050954484
84,5,0
98,57,0
96,96,0
50,41,nan
76,12,0
12,42,nan
53,2,0
67,15,0
64,56,nan
51,48,nan
72,96,0
71,82,nan
42,48,nan
56,27,0
54,54,nan
35,53,nan
48,22,0
30,51,nan
49,20,0
68,55,nan
4,32,0
38,40,nan
15,89,0
67,45,nan
90,84,0
20,9,0
2,98,0
83,42,0
58,83,nan
48,82,nan
64,40,nan
35,72,nan
19,51,0
39,20,nan
52,73,nan
3,90,0
43,20,0.7410794278629139
44,2,0
46,60,nan
44,38,nan
77,69,0
67,13,0
85,62,0
67,42,nan
65,32,-0.3524203521986038
57,24,0
93,11,0
44,63,nan
16,5,0
91,68,0
21,96,0
37,36,nan
21,51,0
99,34,0
47,79,nan
57,82,nan
45,82,nan
81,66,0
13,88,0
43,6,0
4,80,0
60,7,0
87,28,0
50,92,-0.019640956125619002
94,69,0
82,48,0
73,9,0
39,32,nan
48,3,0
20,50,0
45,46,nan
17,25,0
2,61,0
12,92,0
35,63,nan
84,22,0
92,56,0
61,77,nan
18,73,0
8,51,0
39,15,1.542238199360785
8,81,0
66,12,0
65,53,nan
39,95,0
77,65,0
54,13,0
6,6,0
75,69,0
93,12,0
14,54,0
49,78,nan
0,59,0
13,98,0
28,53,nan
72,38,1.22792663172203
49,44,nan
12,99,0
89,83,0
69,78,nan
91,37,0
87,92,1.0919184742504506
55,60,nan
52,28,-0.3418330501579655
91,34,0
60,9,0
75,84,nan
27,90,0
28,63,nan
30,55,nan
95,22,0
52,13,0
22,98,0
77,1,0
91,58,0
17,11,0
25,66,-1.0109384110004447
20,87,0
78,49,0
77,33,0
84,42,0
88,26,0
62,57,nan
56,23,0
56,87,nan
7,16,0
3,59,0
88,48,0
86,62,0
29,41,0
32,72,nan
28,54,nan
59,15,0
53,45,nan
57,18,0
94,21,0
1,61,0
21,27,0
82,11,0
37,30,nan
5,44,1.0089047369688873
18,83,0
19,61,0
61,88,0.2502091747249916
65,76,nan
95,91,0
34,67,nan
88,11,0
18,89,0
78,48,0
27,54,nan
27,22,0
27,42,0
54,73,nan
85,59,0
30,6,0
14,65,0
73,89,nan
0,37,0
24,36,0
94,57,0
18,95,0
44,6,0
88,73,0
75,95,0
8,34,0.9209399165495739
27,67,nan
95,89,0
96,42,0
27,75,0
6,72,0
73,93,0
35,20,nan
22,44,0
91,21,0
72,90,1.8255547166132025
72,4,0
75,58,0
34,87,0
89,64,0
36,84,0
42,62,nan
57,50,nan
24,89,0
59,53,nan
82,21,0
75,94,0
99,71,0
15,41,0.20869669892553616
68,10,0
7,3,0
23,23,0
88,58,0
80,44,0
74,71,-0.028208437847084378
39,17,-0.06944713267588853
74,29,0
39,90,1.7859470228042262
7,40,nan
63,3,0
49,83,nan
80,47,0
10,27,0
91,85,0
66,37,nan
86,27,0
44,76,nan
40,86,nan
70,61,-0.3324720252510134
47,54,nan
81,92,-0.5648907290964302
4,40,0
41,20,-0.05647714011830507
37,72,nan
62,84,nan
80,88,-0.8033779178776295
69,84,nan
22,91,0
66,43,nan
41,70,nan
33,36,nan
48,80,nan
85,65,0
15,31,0
65,73,nan
60,24,0
64,78,nan
19,31,0
46,98,0
89,72,0
10,90,0
23,80,0
90,82,0
49,91,0.7858562813638381
96,11,0
86,56,0
78,62,0
77,75,-1.073895469105951
12,80,0
70,41,0.47502307595267057
80,97,0
6,29,0
45,72,nan
39,63,nan
91,83,0
58,30,0
19,35,0
81,21,0
69,38,nan
38,83,1.3926526576499396
36,88,0
73,85,nan
60,89,1.825114481664043
36,52,nan
96,49,0
67,68,nan
16,41,-0.1984134287358667
45,59,nan
49,10,0
40,94,0
23,92,0
75,55,0
84,96,0
22,3,0
77,80,nan
26,61,nan
82,46,0
25,22,0
55,61,nan
17,14,0
42,8,0
46,38,nan
36,45,0.7580072632496899
20,80,0
79,81,nan
14,4,0
69,32,0.46785774388188067
69,62,nan
16,38,0.2565778187782276
82,4,0
73,83,nan
45,93,0
48,89,nan
65,24,0
18,91,0
45,90,0.6528620813552709
91,41,0
95,79,0
71,14,0
2,17,0
28,20,1.0847219854402779
36,42,-1.0094178092000623
12,91,0
47,45,nan
78,60,0
4,16,0
7,91,0
83,40,0
29,26,1.3468161970457289
46,11,0
79,37,0
38,8,0
90,18,0
58,87,nan
97,53,0
82,36,0
42,23,nan
37,73,nan
3,41,0
0,77,0
65,5,0
52,10,0
62,68,nan
15,61,0
40,1,0
56,2,0
9,88,0
93,22,0
8,15,0
18,21,0
31,80,0
5,71,0
47,66,nan
54,43,nan
71,27,0
19,85,0
29,52,nan
61,87,-0.6070069646394916
82,45,0
96,67,0
11,94,0
95,7,0
61,38,nan
27,17,0
36,23,nan
57,88,nan
69,12,0
7,47,0.4241656664888611
42,66,nan
14,25,0
74,33,0
74,46,0
10,0,0
65,94,0
53,20,0
95,32,0
8,79,0
99,93,0
35,14,1.9662565077982417
56,44,nan
56,34,1.2999901342215971
4,91,0
75,47,0
