x,y,value
33,14,nan
23,72,-0.6745919687488138
79,71,0.6424906638539344
70,43,0.10613638602736641
45,69,nan
70,72,nan
4,35,0
28,96,0
62,27,0.06430293862316905
48,80,nan
91,25,0
41,54,nan
41,46,nan
46,45,nan
65,35,nan
55,80,nan
24,86,0
28,86,0
92,58,0
72,66,-0.3610858603408388
90,85,0
29,75,0.13738644519769283
27,13,1.0738334707151176
16,7,0
81,6,0
63,58,nan
94,13,0
64,54,nan
76,9,0
2,55,0
84,57,0
67,36,nan
67,75,nan
20,26,0
85,60,0
57,58,nan
5,87,0
66,76,nan
70,29,0.19859338958198747
28,18,-0.5272756768909967
74,82,nan
75,68,-1.2648264542540402
45,45,nan
26,37,0.13863641456325304
6,78,0
5,10,0
55,36,nan
15,6,0
30,38,-0.6254177555261491
15,88,0
7,2,0
3,82,0
8,43,nan
16,21,0
48,47,nan
29,10,0.018407815877374056
31,32,nan
57,89,nan
15,29,-0.5532766005548573
39,60,nan
76,76,nan
40,11,-0.015618871289610037
4,94,0
48,51,nan
64,17,0
93,54,0
46,62,nan
16,30,-1.7757647060204906
60,92,-1.7549894380180233
29,53,nan
82,10,0
15,16,0
3,16,0
83,9,0
68,89,1.1347400357581996
83,88,-0.9440840646330575
13,4,0
30,65,nan
76,91,-0.10855838645652875
65,93,-0.10948950815347458
58,20,0
44,51,nan
97,82,0
82,68,-1.8449507028929732
39,68,nan
80,88,-0.917198270963687
45,74,nan
19,57,-0.2242198643708977
87,41,0
6,70,0
67,46,nan
24,17,-0.04310277117702044
80,12,0
60,62,nan
39,30,nan
31,49,nan
53,51,nan
93,61,0
63,72,nan
21,21,0
53,68,nan
95,63,0
8,85,0
85,59,0
92,23,0
76,19,0
9,79,0
34,15,nan
92,2,0
78,51,0
22,61,-1.8238588828249735
64,58,nan
32,87,0
81,33,0
73,79,nan
11,19,0
91,30,0
50,80,nan
13,10,0
25,41,0.5082480072572717
53,76,nan
83,43,0
39,56,nan
45,54,nan
42,33,nan
68,65,nan
49,39,nan
6,9,0
58,45,nan
1,36,0
88,27,0
82,69,-1.114749792942836
24,98,0
33,61,nan
42,14,0.12387033298918015
22,21,0
11,74,0
11,65,0
62,18,0
13,32,0.8094991940672458
91,68,0
36,41,0.6946603199860936
68,66,nan
99,65,0
61,75,nan
46,7,0
47,62,nan
10,0,0
32,86,0
64,20,0
34,48,nan
14,63,0
72,76,nan
1,33,0
62,21,0
9,20,0
14,46,-0.09786070723555462
90,95,0
33,32,nan
55,25,0.39307283464699194
10,41,nan
75,60,0.020628665132078006
98,58,0
48,33,nan
31,62,nan
68,86,nan
7,36,nan
29,52,nan
40,66,nan
57,13,0
5,38,0.3626754370610966
4,54,0
72,37,0.35397282020827914
97,7,0
20,29,0
82,45,0
74,56,-1.4930575210950283
75,96,0
9,17,0
13,86,0
56,66,nan
41,24,nan
55,6,0
74,72,1.2438795677274594
48,29,nan
42,49,nan
31,90,0
7,32,-0.03275767034287913
94,44,0
22,20,0
56,69,nan
11,94,0
36,7,1.4391987086610603
93,6,0
32,99,0
3,41,0
94,45,0
45,22,-0.9305675069661586
77,96,0
20,59,0.9626333096371018
32,92,0
12,41,nan
90,10,0
45,59,nan
96,4,0
63,70,nan
35,63,nan
5,56,0
54,85,nan
53,97,0
88,93,-1.9368826089472622
57,57,nan
85,15,0
62,34,-0.47087972482093854
55,58,nan
35,54,nan
77,2,0
37,98,0
22,85,0
49,88,nan
25,42,-0.15689244568247496
78,11,0
99,78,0
55,5,0
96,40,0
76,32,1.4696259026575365
30,31,nan
46,34,nan
12,74,0
93,65,0
87,87,-1.4408414078427296
64,68,nan
91,43,0
12,67,0
59,76,nan
89,19,0
77,76,-0.13978508085589525
2,67,0
70,2,0
17,30,-0.5008965999358597
32,21,nan
93,11,0
41,62,nan
58,11,0
80,1,0
64,71,nan
18,28,0
68,55,nan
96,73,0
15,90,0
0,65,0
24,47,-0.8623083203178448
96,49,0
32,26,nan
17,84,0
27,57,nan
36,6,-0.9974005821686395
51,40,nan
41,80,nan
73,67,-1.7516782708228233
70,60,-1.2573337990321076
86,30,0
9,37,nan
67,54,nan
95,78,0
23,97,0
5,49,0.045269493768201774
34,57,nan
38,6,-0.5118039194274485
70,61,-1.8049924542175435
58,0,0
93,39,0
69,50,nan
90,72,0
74,94,0.6255992266947105
43,68,nan
23,0,0
61,43,nan
22,16,0
74,44,0.2755414445892836
64,32,1.5011610160653426
50,6,0
92,15,0
42,38,nan
4,45,0
26,34,0.1783700316296618
73,82,nan
38,88,0.2588748232591725
85,36,0
45,17,-0.9392104617114034
49,65,nan
9,19,0
59,89,nan
12,21,0
47,76,nan
1,49,0
7,0,0
26,4,0
92,19,0
80,58,0
33,34,nan
73,59,-0.35564209746970254
14,0,0
5,8,0
8,30,-0.6622503185577138
43,92,-1.521397985757311
10,28,0
69,77,nan
83,20,0
2,97,0
74,50,0.43709141587841427
16,15,0
99,67,0
34,59,nan
74,0,0
31,84,0
46,42,nan
0,88,0
15,24,0
14,98,0
28,66,nan
13,23,0
2,59,0
28,24,0.049513147983269
22,46,1.8200353253831567
97,98,0
35,3,0
24,69,-1.0432001452940374
77,68,-1.4084935670052747
57,27,1.8848920253398878
12,22,0
46,86,nan
52,70,nan
95,14,0
18,58,0
15,51,0.6924162060115281
40,29,nan
32,27,nan
34,91,-0.7861399594337979
17,27,0
21,2,0
59,4,0
80,51,0
24,37,-1.1230298059968775
43,57,nan
93,23,0
23,17,0
43,96,0
84,65,0
86,54,0
49,35,nan
96,46,0
36,34,nan
26,14,1.9017500402108287
60,6,0
53,85,nan
44,48,nan
91,87,0.16083898652865103
14,57,0
21,98,0
75,46,1.7639545401119512
41,88,nan
22,4,0
57,35,-1.4242545054437334
92,49,0
96,95,0
25,57,0.7199425632574404
6,42,nan
51,86,nan
96,15,0
50,29,-0.5092633011493503
86,98,0
70,10,0
82,14,0
39,49,nan
85,84,0.0658031605670536
52,4,0
68,33,nan
23,42,-0.956252066814385
26,65,nan
85,19,0
23,21,0
99,82,0
79,66,0.47638403390016115
0,52,0
82,64,0
27,91,0
2,89,0
5,84,0
22,92,0
27,38,0.029638488473803903
16,47,-0.2763569356174296
21,73,0.3185063900375953
76,66,-0.45910963398419546
33,82,-0.15038642788795176
93,94,-0.7407789255540523
17,80,0
33,16,nan
98,14,0
95,8,0
80,5,0
41,37,nan
9,81,0
75,73,-1.3763459341881419
31,93,0
80,34,0
28,31,0.2014422493579266
3,49,0
31,61,nan
35,8,0.06761866674406602
39,89,-0.036035375161037164
58,65,nan
71,34,0.8379047249151468
96,81,0
16,70,0
12,96,0
43,69,nan
60,80,nan
70,11,0
3,81,0
76,10,0
86,93,-0.06826405171505268
22,36,-0.04212004144467418
37,17,nan
24,14,0.0018982200058415
6,47,0.8597862414910696
28,38,-0.2440098217454521
69,97,0
79,60,0
60,61,nan
83,28,0
61,28,0.7888045276985657
49,0,0
36,53,nan
21,41,0.8207197384369672
4,87,0
12,39,nan
52,41,nan
88,15,0
79,96,0
50,98,0
59,3,0
47,19,0.8553641272496837
65,65,nan
35,69,nan
94,64,0
29,43,-1.8093270949137668
41,72,nan
23,12,0
10,87,0
97,6,0
62,73,nan
56,23,0.15237606168723317
70,12,0
86,55,0
10,33,0.008713038352060387
15,52,1.6199001371075017
28,26,1.4229204335734966
61,34,1.3822084489813924
50,7,0
59,95,0
38,78,0.42144236880825947
57,15,0
88,13,0
83,74,-1.9678310213247245
22,6,0
50,92,-0.02003304766580427
42,34,nan
75,25,0
22,54,0.3291382637293194
58,43,nan
79,28,0
25,99,0
64,67,nan
0,76,0
47,40,nan
27,6,-0.07293326886111473
39,31,nan
52,11,0
84,46,0
57,20,0
69,6,0
22,56,0.35809458135256533
32,76,1.4843068583140262
72,89,1.5207935012825302
15,18,0
41,11,-0.8195301077250381
71,96,0
64,84,nan
10,8,0
13,18,0
44,65,nan
72,9,0
85,66,0
52,91,0.8298143763799377
23,1,0
18,96,0
4,26,0
65,32,1.516345239228988
7,89,0
23,94,0
81,79,-1.3554664112713737
88,41,0
29,93,0
88,63,0
79,17,0
20,42,-1.2837568028180053
57,26,1.4361547364034208
65,19,0
12,77,0
4,4,0
54,26,-0.19513573751928304
16,90,0
46,38,nan
58,53,nan
67,53,nan
24,22,0.9686692759208008
64,44,nan
28,90,0
95,55,0
82,92,-1.2890985614147126
22,34,1.4841384607532877
55,93,-0.0646162445206484
88,68,0
75,61,-0.29947175196585807
20,99,0
86,28,0
19,77,0
37,51,nan
51,39,nan
44,45,nan
63,47,nan
61,94,-1.0742922125304368
20,71,1.9510546459849185
66,41,nan
97,80,0
11,84,0
53,61,nan
88,43,0
99,4,0
27,52,0.02893340404159961
22,90,0
54,73,nan
11,55,0
75,51,0.7809459750464876
84,79,0.13242163224569575
51,54,nan
35,24,nan
24,46,0.6352325753451589
2,3,0
46,19,0.9536168001854183
22,81,0
30,83,0
94,79,0
10,32,1.4551317932123045
85,48,0
6,13,0
83,60,0
17,18,0
22,41,-1.0934909742683712
77,20,0
65,77,nan
42,54,nan
14,52,1.6469895751343793
85,88,-0.9558880933388665
16,86,0
5,36,-1.5902389225009739
67,66,nan
21,76,0
37,29,nan
11,26,0
27,22,-0.9804292301441395
66,60,nan
22,79,0
59,60,nan
6,74,0
82,20,0
12,92,0
66,63,nan
5,24,0
89,3,0
37,83,1.0614107913435726
9,16,0
97,66,0
78,79,nan
44,2,0
21,24,0
77,57,-0.5448707176506027
34,33,nan
92,57,0
1,11,0
28,11,-0.007658462882511263
52,68,nan
12,68,0
20,78,0
46,15,1.0584249415173217
52,1,0
60,76,nan
54,33,0.24610863650774173
57,70,nan
41,26,nan
29,61,nan
81,96,0
85,37,0
29,33,0.6243184488422591
94,90,-0.05863658720620746
89,29,0
67,92,0.20154017799926738
50,76,nan
67,80,nan
90,73,0
50,68,nan
60,58,nan
95,18,0
79,4,0
93,46,0
0,70,0
96,71,0
54,89,nan
4,38,0
2,94,0
72,73,nan
25,97,0
62,28,0.004117594033678396
8,37,nan
84,76,1.5261261718214554
86,11,0
97,41,0
30,95,0
70,27,1.2823282276071672
19,44,0.9616661678220649
33,27,nan
22,68,-0.07366461536860369
62,10,0
89,10,0
20,53,0.11234968433495846
20,4,0
60,66,nan
71,87,nan
0,60,0
77,99,0
82,89,-0.13671103109609428
65,20,0
89,9,0
68,98,0
82,66,0
85,17,0
34,44,0.8419649904261012
33,13,nan
52,52,nan
77,12,0
15,40,nan
24,99,0
78,57,0
44,46,nan
51,61,nan
35,71,nan
62,29,-0.13092841376572117
41,30,nan
32,45,1.2588755028042826
39,83,1.3681011098268232
82,58,0
10,58,0
66,86,nan
2,95,0
84,7,0
67,34,nan
23,92,0
4,15,0
63,45,nan
65,94,-1.1672018544065483
9,11,0
26,26,-0.08597992505196228
30,35,0.3314464327370078
82,18,0
74,55,-0.9330873831843979
25,81,0
35,47,nan
73,0,0
83,82,0.570777039154964
33,23,nan
85,72,1.2381096462498824
72,88,nan
6,75,0
5,73,0
70,81,nan
17,91,0
42,24,nan
67,39,nan
51,66,nan
69,66,nan
0,30,0
7,18,0
7,66,0
85,61,0
66,5,0
80,79,0.1896263529445525
89,47,0
94,96,0
95,17,0
38,97,0
10,65,0
93,12,0
49,4,0
8,71,0
66,77,nan
71,80,nan
20,76,0
43,93,-1.917822777229806
1,76,0
30,40,1.7412089829981516
87,26,0
62,26,0
45,43,nan
46,40,nan
98,5,0
91,94,-1.0942048106784559
38,67,nan
44,58,nan
72,26,0
65,6,0
79,70,1.4727966149155605
37,38,nan
58,4,0
83,93,-1.9425790951907156
61,9,0
56,70,nan
93,27,0
46,33,nan
90,96,0
52,25,0.6818992231047822
83,49,0
69,96,0
96,21,0
75,66,0.38191615345729835
82,65,0
61,47,nan
69,12,0
41,79,nan
18,52,1.9677506070689297
59,55,nan
80,29,0
83,6,0
31,91,0
61,91,-0.8752112108656942
57,6,0
19,19,0
31,28,nan
15,64,0
97,79,0
14,43,nan
60,18,0
69,89,0.17321031797262343
45,81,nan
77,42,-1.182902993567633
3,46,0
81,82,1.095102731840952
56,56,nan
93,86,-0.04344035744916519
49,36,nan
83,29,0
99,75,0
80,98,0
44,93,-1.0237789369724313
56,33,1.736002565707829
37,85,-1.1409704308465232
47,81,nan
46,82,nan
0,67,0
96,13,0
91,59,0
91,23,0
21,78,0
45,66,nan
57,16,0
97,49,0
73,33,0.1754610927119039
59,14,0
38,48,nan
40,70,nan
45,7,0
87,93,-1.119316420153013
65,84,nan
67,10,0
96,3,0
27,37,0.35611171962382693
6,38,nan
5,20,0
48,31,nan
25,70,-0.21729217075744112
3,36,0
80,21,0
26,30,-0.35475907902584536
58,21,0
99,32,0
79,77,1.6392707188335598
91,53,0
62,2,0
80,94,0.317725161573449
43,51,nan
51,15,0
69,24,0
90,44,0
39,12,-1.531842483251087
90,66,0
88,6,0
13,24,0
69,25,0
8,64,0
66,33,0.3599064823475949
43,2,0
50,5,0
22,19,0
59,87,nan
91,99,0
63,7,0
3,15,0
32,12,nan
72,63,1.0635006156532594
27,60,nan
57,39,nan
56,7,0
64,2,0
91,35,0
31,48,nan
3,88,0
46,80,nan
21,30,-1.098478787992836
87,51,0
56,4,0
73,14,0
53,33,nan
50,83,nan
97,22,0
84,98,0
81,88,-0.927370714225707
94,49,0
62,8,0
97,57,0
88,54,0
27,9,-0.04382379065336761
47,11,0
37,42,-1.3804572359183482
80,52,0
8,22,0
43,56,nan
97,50,0
22,59,-0.22996894406990898
73,46,-0.03320830968368682
81,2,0
53,59,nan
92,63,0
33,44,0.8518587899447998
63,49,nan
69,27,-0.042992008644504476
33,17,nan
34,32,nan
9,41,nan
52,66,nan
68,96,0
82,71,0.14232833959320568
7,5,0
42,58,nan
90,82,0
44,78,nan
66,11,0
15,26,0
6,17,0
79,25,0
0,74,0
22,15,0
48,11,0
60,11,0
81,22,0
87,13,0
62,47,nan
25,75,-1.2501768182262398
95,21,0
36,0,0
95,67,0
3,94,0
65,4,0
24,82,0
79,73,-0.10662531822947208
8,14,0
92,32,0
94,77,0
6,61,0
49,19,0.6136259597261409
22,64,1.7638152922204968
90,26,0
78,40,0
6,14,0
35,2,0
31,42,-0.7275105300139376
70,84,nan
19,45,1.7347386968854361
88,78,0
73,6,0
90,80,0
74,7,0
43,33,nan
74,18,0
89,33,0
52,38,nan
67,81,nan
70,71,nan
90,81,0
59,65,nan
71,70,1.7738905925070505
74,60,-0.9029808482742802
23,43,-1.6561572652112848
16,87,0
76,87,nan
69,18,0
18,5,0
37,91,0.8117307511135035
72,46,1.6256984032176125
41,95,0
11,7,0
1,89,0
91,76,0
62,22,0
24,23,-0.24064455108311178
29,95,0
82,57,0
51,33,nan
43,65,nan
72,2,0
59,77,nan
18,79,0
14,38,nan
78,89,nan
31,1,0
62,74,nan
55,54,nan
22,99,0
68,85,nan
42,89,nan
94,65,0
31,64,nan
93,17,0
98,68,0
42,21,0.13106190898895254
62,92,-0.354850342446262
26,46,0.31750613715061027
86,97,0
35,45,0.3638474799719433
73,98,0
45,97,0
92,12,0
92,61,0
83,48,0
30,6,-0.877875567256784
86,68,0
17,36,-1.8111016656971328
86,51,0
4,91,0
88,95,0
13,93,0
71,6,0
59,27,-0.02112558590321245
80,76,0.041221765959412626
80,55,0
57,85,nan
97,10,0
50,17,-1.1592701629056412
73,65,1.1937554950005969
40,49,nan
19,97,0
76,39,0.871259299104812
0,55,0
42,78,nan
24,11,-0.0056259409992898135
84,13,0
44,3,0
98,30,0
40,54,nan
10,46,1.1427181406169982
85,30,0
86,17,0
37,32,nan
41,49,nan
68,39,nan
44,9,0
54,75,nan
52,15,0
22,80,0
65,89,0.6195784831209912
70,63,0.8668650548794608
50,36,nan
1,72,0
95,42,0
27,59,nan
74,62,-0.44741669167842396
25,48,0.22784116119513587
99,61,0
67,69,nan
37,44,0.8107465390723296
37,84,0.1636629652783964
49,95,0
49,89,nan
94,58,0
29,80,-0.927762264739471
10,70,0
41,28,nan
8,83,0
81,84,1.5046351036131171
68,24,0
81,69,-1.1091010402570973
36,60,nan
54,14,0
72,10,0
60,60,nan
3,71,0
17,44,0.9727576997386775
70,6,0
36,26,nan
30,18,nan
99,70,0
9,46,1.6728877643298057
10,15,0
46,26,nan
30,54,nan
47,73,nan
87,63,0
68,35,nan
95,84,0
39,70,nan
5,54,0
64,91,0.9773716359050065
84,22,0
12,63,0
32,8,0.9495674866922241
28,53,nan
68,34,nan
21,69,-0.8627623187771696
88,4,0
6,41,nan
76,56,-1.1754683400419945
71,83,nan
77,45,-0.13352615099191645
34,23,nan
9,21,0
17,73,0
98,84,0
6,54,0
22,76,1.3482446199534224
32,89,0
93,49,0
80,60,0
6,77,0
99,48,0
76,60,-0.32654559502332475
4,96,0
45,32,nan
12,52,0.60287347367261
39,44,0.7886861690458502
33,67,nan
19,40,1.7100950054583657
67,65,nan
75,52,0.7032833898398685
60,86,-0.8575726867411315
18,39,0.8183549998690444
72,6,0
39,36,nan
19,47,0.8290600403319554
46,63,nan
96,35,0
66,78,nan
39,90,0.22728324179068304
89,1,0
89,99,0
84,61,0
87,66,0
39,13,0.061150884442318976
2,51,0
73,25,0
49,49,nan
70,73,nan
44,1,0
49,29,nan
81,85,0.022299346703014145
80,50,0
16,22,0
24,45,1.6106502418057693
94,67,0
73,30,-1.9403894590159587
46,14,-0.00904169918949349
80,7,0
28,14,0.22517390505639379
86,81,-1.0931826662496644
48,61,nan
66,50,nan
35,22,nan
25,39,1.4117881537271626
67,16,0
9,68,0
50,44,nan
3,34,0
32,77,1.5470728635098878
1,51,0
22,31,-1.366627177327614
47,12,0
24,81,0
73,73,nan
83,14,0
24,15,0.3665967486705895
30,87,0
79,88,nan
41,23,nan
1,78,0
59,33,1.7055696691368252
91,44,0
40,14,1.6898150619270655
86,35,0
12,20,0
64,72,nan
20,44,0.9556757764728298
5,16,0
65,85,nan
1,93,0
11,44,nan
11,35,-0.5824639028880594
70,85,nan
72,55,-1.0222134351035324
54,84,nan
35,85,-1.1721847366606994
74,90,1.8784739915629043
27,14,1.5234148670192966
81,10,0
20,88,0
27,29,-1.3997857993963474
68,11,0
60,94,-0.911830594290926
65,28,-0.2542879448608516
34,27,nan
61,81,nan
96,10,0
80,93,-0.18900603323331544
87,4,0
43,12,0.17518066368340923
28,74,-0.8657865499460542
46,66,nan
82,91,-0.6474986984048327
76,65,0.9806631456120825
40,74,nan
58,8,0
50,35,nan
47,44,nan
37,20,nan
97,83,0
1,9,0
78,83,nan
40,32,nan
64,97,0
97,11,0
29,78,1.5125589110719107
42,84,nan
65,58,nan
17,92,0
36,49,nan
57,33,0.3133157207958307
0,39,0
55,46,nan
18,56,0
76,37,-1.6060786414422252
66,96,0
11,79,0
50,49,nan
17,52,0.6359149375501233
54,40,nan
72,14,0
53,70,nan
99,74,0
82,37,0
32,31,nan
6,23,0
97,88,0
64,26,0
25,35,-0.4945797616187348
13,41,nan
40,97,0
65,57,nan
45,48,nan
52,69,nan
20,9,0
1,30,0
82,81,0.15198595513341306
83,71,1.7603656718749336
32,42,-0.092121963006087
10,77,0
15,63,0
13,47,0.16333376217824336
85,55,0
62,69,nan
53,24,-1.8466454595604924
87,78,1.50122672159798
89,88,-0.9645564337950858
46,88,nan
96,14,0
36,93,-0.35669370307513126
48,95,0
21,42,-1.6221152774627372
80,47,0
50,47,nan
46,52,nan
30,78,-0.3699835971711818
17,2,0
83,46,0
40,60,nan
99,14,0
23,27,0
67,67,nan
30,53,nan
49,63,nan
59,0,0
58,69,nan
22,91,0
19,60,-1.2265969553377511
79,53,0
95,80,0
55,19,0
29,29,-0.07937613764684137
71,61,-1.275484505079551
35,86,0.014452681651904942
99,28,0
82,22,0
96,60,0
39,50,nan
46,22,0.9093956684439436
70,94,-0.1794865411029497
11,15,0
95,43,0
57,64,nan
21,71,0.6419172516248641
96,72,0
57,10,0
31,40,0.14655649485960365
32,39,0.2583298330126984
68,15,0
22,87,0
1,46,0
5,83,0
60,7,0
97,60,0
64,51,nan
42,0,0
92,56,0
17,28,0
54,55,nan
47,92,-0.3879416678962921
76,73,0.3218436021309228
81,8,0
78,44,0
16,33,1.9774324453184717
80,99,0
99,24,0
71,72,nan
5,13,0
66,16,0
2,41,0
2,75,0
95,70,0
34,66,nan
41,93,-0.3215792662962771
1,73,0
4,0,0
70,74,nan
59,70,nan
8,23,0
83,62,0
71,73,nan
98,39,0
13,67,0
19,2,0
38,43,0.09989287070228925
49,16,-0.11612658195241499
60,21,0
6,95,0
14,72,0
31,57,nan
31,82,-0.5865459891717676
1,74,0
31,45,1.842090370560432
36,79,-1.0975737639915915
13,98,0
1,68,0
80,14,0
50,20,1.4753243270183307
76,14,0
58,62,nan
7,70,0
70,44,0.3432552225070695
33,31,nan
70,31,-1.0711104617924028
71,38,-0.512783054321803
12,45,1.7889191739962291
14,49,-0.5296282423416159
84,0,0
6,72,0
74,99,0
70,41,-0.0041329548094389545
67,15,0
78,3,0
1,2,0
66,2,0
21,3,0
82,11,0
47,30,nan
77,56,-0.6848986672204233
23,69,-0.994416059272119
33,56,nan
46,69,nan
41,69,nan
87,79,0.24919600863846209
58,81,nan
33,38,-0.579032599923647
56,16,0
60,31,0.5803124484614774
42,45,nan
74,5,0
84,85,-0.8434627794548257
32,32,nan
82,62,0
4,44,0
94,56,0
5,96,0
6,27,0
1,57,0
7,19,0
42,46,nan
93,70,0
59,93,-1.1552067707815326
7,83,0
59,59,nan
49,22,-0.9162600900391491
62,83,nan
51,38,nan
42,95,0
33,36,nan
11,92,0
57,44,nan
62,65,nan
45,63,nan
11,51,0.4464294658079375
32,24,nan
21,65,0.8488348876986087
15,31,0.5949818338707651
77,83,nan
88,50,0
20,0,0
37,71,nan
95,66,0
59,68,nan
10,1,0
27,27,1.945071508891203
45,39,nan
14,33,0.017137848638766107
68,2,0
71,10,0
74,96,0
25,29,-1.4233610007040196
29,91,0
17,61,0
98,50,0
91,12,0
9,13,0
75,58,0.5444756738616772
75,83,nan
56,79,nan
68,99,0
95,36,0
25,68,-1.8196204928112971
71,76,nan
99,89,0
93,9,0
13,42,nan
81,57,0
34,83,1.6285000459459384
29,31,0.47137810460586055
44,50,nan
0,78,0
53,56,nan
31,11,nan
26,10,-1.2742152680350076
64,93,-1.1983184687043225
7,52,1.8977702765564435
62,3,0
20,41,-1.1576408129699303
65,16,0
42,57,nan
44,13,1.3938021791309012
34,16,nan
63,63,nan
32,88,0
17,57,0
35,37,nan
4,29,0
23,82,0
58,33,0.28205268127863814
93,32,0
91,82,0
74,95,0
93,30,0
49,26,0.8466380382863045
56,22,0.8707942741490733
30,23,nan
3,0,0
73,40,0.6349656008941063
50,70,nan
61,88,-0.5200910417031492
75,62,0.16434364429179193
66,56,nan
71,82,nan
1,16,0
14,53,1.2301152643708095
51,74,nan
54,93,-1.111689285049652
23,10,0
54,8,0
3,62,0
40,83,nan
93,24,0
89,45,0
4,20,0
69,91,-0.3970258375920561
96,24,0
2,27,0
23,96,0
55,47,nan
68,82,nan
43,91,0.2518155967653445
74,25,0
89,37,0
86,96,0
34,37,nan
51,9,0
40,27,nan
1,86,0
84,6,0
98,66,0
26,92,0
84,1,0
43,13,1.399533818778134
0,56,0
62,58,nan
93,69,0
46,96,0
58,93,-1.941724321149215
14,79,0
98,35,0
45,8,0
78,2,0
66,89,1.5722040196575566
89,78,0
53,60,nan
54,88,nan
77,58,1.216995523023004
21,81,0
21,49,-0.8256992740587903
81,92,0.21043689523218778
47,35,nan
21,91,0
56,51,nan
60,69,nan
16,79,0
47,55,nan
1,75,0
31,73,-0.1820569110421867
92,65,0
49,99,0
3,70,0
12,94,0
62,7,0
18,80,0
58,44,nan
25,71,-0.048945335387099886
21,8,0
45,18,0.111362152078476
16,82,0
87,73,-0.40960611000809416
60,71,nan
14,78,0
4,42,0
38,35,nan
51,53,nan
40,88,nan
47,74,nan
63,24,0
74,97,0
27,94,0
55,41,nan
84,75,-0.8353701044790506
19,16,0
33,24,nan
21,54,-1.5521898048537943
21,38,1.295739726470394
55,48,nan
68,42,nan
51,84,nan
62,96,0
10,80,0
49,84,nan
61,6,0
33,72,nan
50,72,nan
9,7,0
38,71,nan
54,34,nan
53,8,0
20,10,0
78,48,0
79,23,0
36,18,nan
10,71,0
82,7,0
91,85,0
4,41,0
58,1,0
30,15,nan
99,43,0
86,0,0
95,24,0
41,60,nan
96,90,0
43,82,nan
81,95,0
78,10,0
59,73,nan
25,0,0
45,47,nan
89,6,0
20,19,0
85,91,1.0274814114144795
95,96,0
91,21,0
42,5,0
3,6,0
25,83,0
51,5,0
85,4,0
48,4,0
13,17,0
61,15,0
68,21,0
85,97,0
67,72,nan
91,3,0
44,81,nan
78,26,0
98,43,0
45,14,0.8801601917948961
70,39,-0.03523606731647999
68,19,0
72,58,0.31311441555912045
69,60,nan
31,60,nan
43,16,-1.287864674876399
16,34,-0.3463476343093205
64,94,-1.2340332790062232
2,20,0
3,61,0
73,99,0
17,39,-0.028532630999653974
3,2,0
4,78,0
79,78,0.28211781262134056
40,35,nan
5,92,0
36,21,nan
90,75,0
34,99,0
52,65,nan
42,50,nan
25,21,-0.10132866363353754
23,73,-0.4964897577279008
73,57,0.4756241877168392
76,44,0.2411784456309254
9,74,0
57,96,0
34,98,0
27,33,1.3507656590039547
86,79,-0.745251418001709
50,56,nan
42,43,nan
26,7,1.6345198934243859
21,95,0
41,18,-1.7136094438954497
38,98,0
51,72,nan
35,41,-0.9183889861665904
45,67,nan
69,45,nan
93,0,0
12,49,-1.820489675465162
61,27,1.6491630663771337
45,62,nan
35,7,1.6560087452464627
57,80,nan
52,33,nan
15,43,-1.3941787444128448
37,41,nan
41,64,nan
72,91,0.31300061622361647
90,83,0
54,91,0.9589874380524485
35,67,nan
82,28,0
12,16,0
38,84,1.72314449449837
89,65,0
81,30,0
19,68,-1.5907365567105545
22,49,-1.861161433508217
45,93,-0.026671204967563922
80,2,0
16,13,0
44,96,0
12,9,0
58,72,nan
94,41,0
19,51,0.8505706755470985
82,70,-0.17837517498143018
59,42,nan
84,8,0
35,31,nan
44,54,nan
6,50,-0.2844714729826127
71,8,0
43,49,nan
48,82,nan
44,29,nan
67,14,0
13,92,0
61,64,nan
87,88,-0.96272363667034
66,23,0
32,59,nan
32,48,nan
48,83,nan
70,79,nan
41,83,nan
34,1,0
33,12,0.4507615774970235
0,27,0
15,7,0
28,30,-1.3552668789952333
44,6,0
77,23,0
94,72,0
88,75,0
75,76,nan
44,47,nan
36,33,nan
96,45,0
42,75,nan
76,34,0.4890509635077159
73,93,-1.9481151472781626
60,87,-0.5804199696639415
99,57,0
46,95,0
80,72,0.1439154938363016
52,39,nan
28,0,0
3,65,0
14,34,0.5777764039371428
39,69,nan
59,2,0
87,67,0
15,69,0
51,91,-0.5406329321042211
22,0,0
88,65,0
36,57,nan
27,62,nan
28,54,nan
83,94,-0.39009586890777515
84,62,0
28,95,0
77,46,0.7565865560922409
49,78,nan
70,92,0.1856421809855341
36,51,nan
68,68,nan
78,77,1.7479176718747595
25,55,-0.4743305886138549
67,29,-0.5886480898873905
25,54,0.07462346336725123
24,85,0
96,93,0
36,16,nan
23,68,-0.026721079876115827
32,69,nan
26,19,-0.5680659085358769
76,11,0
69,16,0
35,16,nan
68,59,nan
36,71,nan
74,70,-0.11018409992067901
54,74,nan
75,98,0
63,46,nan
14,94,0
49,11,0
74,65,-0.14870794437191615
0,13,0
82,21,0
84,43,0
42,61,nan
99,47,0
58,49,nan
32,38,-0.6829677326300456
1,18,0
15,42,-1.026968711815608
8,75,0
9,2,0
83,37,0
27,83,0
35,46,nan
36,97,0
1,0,0
38,30,nan
95,79,0
20,57,-0.4856215789877095
77,48,-0.6845956075806005
19,0,0
61,84,-0.2648645541866519
74,15,0
94,95,0
64,35,nan
48,64,nan
