x,y,value
56,10,0
98,78,0
72,61,0
26,51,0
92,70,0
36,25,1
82,64,0
96,6,0
71,76,1
76,75,0
62,40,1
6,72,0
35,80,0
41,97,0
50,45,1
99,36,0
65,48,1
56,52,1
65,16,0
39,56,1
2,19,0
25,45,0
45,25,1
3,70,0
83,83,0
72,7,0
29,51,1
94,13,0
70,36,0
67,49,1
42,24,1
10,47,0
61,68,1
28,28,0
98,94,0
30,95,0
64,38,1
40,66,1
61,35,0
27,3,0
72,76,1
48,68,1
45,79,1
55,49,1
48,49,1
50,53,1
80,55,0
83,30,0
77,70,0
90,45,0
6,95,0
27,52,0
64,7,0
0,82,0
49,45,1
32,65,1
39,3,0
25,43,0
14,82,0
15,12,0
68,93,0
50,32,1
89,35,0
55,45,1
46,15,0
61,14,0
10,92,0
78,57,0
2,93,0
35,73,1
54,55,1
17,74,0
86,79,0
8,35,0
65,17,0
91,92,0
69,74,1
36,47,1
85,7,0
45,77,1
34,2,0
89,16,0
55,40,1
52,28,0
31,85,0
15,73,0
86,21,0
99,53,0
33,53,1
32,39,0
44,81,1
33,7,0
67,58,1
85,18,0
99,78,0
22,69,0
21,8,0
93,89,0
50,7,0
6,89,0
87,75,0
21,95,0
83,89,0
9,5,0
66,35,1
79,51,0
36,75,0
27,74,0
11,65,0
42,11,0
46,13,0
82,38,0
22,3,0
17,43,0
97,29,0
75,46,0
38,46,1
94,92,0
4,27,0
86,39,0
67,80,1
66,2,0
43,78,1
5,27,0
29,23,0
45,31,1
79,17,0
72,30,0
55,15,0
82,10,0
44,74,1
88,57,0
67,24,0
21,51,0
97,17,0
17,28,0
74,8,0
91,49,0
2,14,0
86,14,0
66,80,1
72,77,1
40,24,1
99,29,0
35,68,1
28,63,1
91,75,0
22,43,0
49,87,1
65,8,0
64,13,0
66,66,1
55,89,1
7,85,0
79,0,0
67,74,1
91,52,0
98,37,0
19,19,0
97,73,0
3,11,0
53,13,0
97,32,0
36,28,1
0,32,0
57,8,0
78,58,0
47,23,0
53,74,1
74,49,0
5,43,0
65,42,1
47,69,1
56,45,1
34,8,0
56,37,1
1,63,0
0,59,0
56,85,1
13,26,0
99,48,0
21,93,0
87,11,0
32,92,0
32,15,1
1,66,0
94,96,0
11,59,0
94,8,0
34,82,0
53,22,0
12,14,0
31,89,0
71,74,1
37,72,1
43,74,1
38,29,1
40,55,1
77,45,0
88,6,0
89,0,0
13,1,0
66,60,1
50,23,0
53,80,1
55,23,0
49,40,1
79,15,0
50,21,0
43,15,0
91,79,0
52,2,0
73,39,0
99,0,0
51,28,0
0,22,0
63,79,1
9,57,0
80,94,0
64,97,0
9,45,0
14,28,0
86,58,0
49,62,1
83,39,0
80,53,0
5,98,0
44,31,1
41,4,0
67,29,0
43,73,1
78,89,1
32,52,1
97,7,0
27,70,0
36,54,1
90,43,0
79,16,0
83,80,0
69,44,1
7,58,0
15,34,0
47,40,1
28,20,0
41,57,1
22,57,0
49,28,0
48,12,0
29,38,0
8,62,0
4,53,0
46,1,0
79,9,0
38,38,1
78,45,0
16,75,0
37,50,1
64,0,0
57,89,1
80,5,0
13,80,0
41,90,0
69,87,1
24,89,0
83,59,0
38,17,0
67,13,0
95,41,0
75,21,0
96,51,0
0,3,0
72,34,0
23,59,0
4,67,0
59,45,1
83,32,0
14,75,0
37,87,0
12,23,0
86,43,0
67,6,0
28,8,0
29,10,0
79,86,1
55,26,0
3,73,0
75,11,0
45,72,1
68,69,1
62,24,0
24,96,0
24,29,0
99,63,0
6,80,0
20,87,0
24,4,0
13,20,0
88,39,0
77,33,0
79,85,1
35,99,0
15,13,0
7,48,0
4,79,0
52,33,1
16,59,0
17,91,0
12,34,0
78,70,0
70,24,0
71,6,0
75,9,0
33,50,1
4,95,0
33,74,0
31,1,0
29,3,0
16,85,0
57,72,1
9,76,0
75,69,0
89,75,0
49,35,1
13,49,0
92,69,0
54,75,1
37,59,1
16,25,0
55,28,0
10,61,0
76,92,0
15,65,0
8,44,1
83,51,0
16,69,0
75,35,0
70,58,0
78,10,0
94,11,0
77,55,0
29,73,0
52,12,0
25,64,0
61,43,1
17,72,0
28,99,0
41,7,0
29,67,1
47,27,1
98,23,0
27,24,0
35,75,0
40,47,1
89,50,0
46,97,0
78,60,0
74,89,1
34,16,1
64,71,1
20,36,0
13,92,0
45,46,1
17,86,0
21,57,0
3,0,0
81,71,0
83,41,0
66,82,1
55,5,0
87,24,0
45,82,1
81,81,0
40,5,0
24,34,0
53,34,1
25,67,0
90,67,0
99,81,0
14,29,0
25,99,0
68,86,1
86,51,0
19,8,0
20,35,0
76,69,0
98,55,0
30,85,0
24,36,0
34,25,1
38,18,1
35,51,1
29,99,0
81,92,0
74,32,0
34,79,0
92,89,0
50,15,0
61,88,0
71,59,0
15,68,0
33,27,1
58,22,0
99,4,0
7,32,0
12,81,0
31,17,1
23,38,0
26,24,0
80,7,0
5,1,0
88,34,0
39,83,0
24,22,0
22,99,0
4,42,0
46,18,0
30,42,0
32,64,1
83,63,0
12,97,0
23,41,0
41,39,1
92,46,0
76,71,0
5,96,0
46,61,1
22,45,0
7,25,0
41,71,1
51,50,1
75,25,0
20,59,0
98,72,0
77,82,1
20,29,0
25,15,0
50,96,0
47,47,1
10,34,0
68,77,1
25,14,0
3,32,0
92,72,0
20,79,0
46,23,0
25,24,0
20,65,0
91,25,0
66,21,0
24,49,0
82,50,0
75,31,0
23,79,0
91,68,0
13,31,0
53,67,1
91,14,0
3,58,0
60,81,1
87,8,0
33,36,1
27,37,0
89,23,0
57,98,0
19,26,0
9,47,0
26,64,1
30,33,1
74,22,0
95,93,0
85,41,0
62,13,0
9,8,0
79,32,0
21,74,0
79,69,0
75,29,0
64,55,1
31,10,0
20,73,0
79,4,0
61,32,0
66,67,1
89,10,0
88,45,0
73,41,0
55,94,0
29,91,0
68,41,1
42,82,1
76,74,0
94,9,0
94,76,0
29,84,0
18,77,0
36,93,0
79,6,0
34,94,0
43,43,1
13,11,0
3,76,0
32,98,0
44,3,0
13,34,0
39,82,0
14,86,0
93,70,0
26,48,0
90,60,0
5,90,0
69,29,0
15,60,0
15,35,0
59,11,0
61,93,0
93,95,0
49,95,0
30,12,1
25,28,0
40,41,1
61,10,0
23,24,0
60,56,1
41,22,1
11,70,0
2,61,0
79,22,0
63,12,0
46,91,0
21,18,0
59,9,0
93,85,0
29,2,0
60,43,1
22,91,0
45,59,1
38,76,0
5,88,0
66,59,1
31,99,0
22,21,0
18,12,0
35,30,1
82,35,0
57,20,0
39,7,0
52,60,1
85,12,0
45,40,1
27,14,0
15,56,0
73,19,0
19,2,0
13,27,0
78,77,0
56,1,0
14,46,0
89,85,0
51,42,1
99,14,0
71,35,0
95,6,0
89,63,0
17,30,0
93,96,0
46,0,0
40,15,0
56,38,1
70,33,0
15,16,0
68,59,1
66,8,0
56,39,1
65,27,0
58,24,0
17,62,0
8,81,0
86,35,0
53,98,0
64,16,0
0,11,0
17,11,0
84,88,0
0,0,0
59,64,1
46,92,0
17,10,0
64,39,1
4,94,0
86,66,0
2,16,0
78,38,0
5,99,0
45,5,0
26,14,0
27,83,0
10,77,0
27,49,0
59,29,0
6,5,0
80,69,0
92,10,0
44,68,1
51,7,0
14,97,0
70,53,0
67,36,1
15,17,0
56,2,0
56,69,1
9,64,0
63,40,1
77,5,0
11,69,0
53,11,0
70,74,1
14,95,0
90,7,0
9,25,0
15,69,0
57,0,0
40,84,1
82,93,0
73,68,0
66,24,0
84,91,0
76,68,0
77,95,0
21,19,0
92,22,0
72,42,0
77,28,0
1,15,0
41,80,1
1,28,0
50,77,1
77,3,0
42,81,1
37,71,1
98,14,0
24,85,0
93,68,0
43,4,0
63,4,0
18,18,0
65,28,0
28,42,0
66,28,0
35,62,1
32,5,0
23,58,0
21,6,0
67,9,0
5,61,0
36,13,0
81,95,0
35,54,1
59,32,0
71,1,0
32,38,0
43,22,0
36,4,0
26,98,0
80,31,0
63,14,0
57,55,1
31,13,1
76,64,0
30,68,1
52,57,1
96,92,0
21,96,0
70,28,0
98,48,0
86,85,0
33,71,1
69,66,1
56,71,1
2,79,0
50,55,1
83,45,0
13,50,0
64,64,1
67,38,1
85,89,0
82,34,0
5,85,0
85,81,0
94,27,0
30,73,0
51,8,0
16,78,0
51,9,0
74,23,0
71,83,1
53,88,1
5,86,0
61,53,1
47,70,1
76,89,1
36,21,1
12,11,0
19,78,0
99,79,0
26,61,1
66,70,1
23,62,0
9,21,0
96,83,0
21,10,0
47,2,0
37,99,0
76,86,1
50,84,1
74,6,0
68,58,1
37,66,1
98,2,0
39,40,1
32,19,1
81,11,0
62,80,1
54,98,0
39,92,0
89,86,0
45,19,0
54,48,1
19,16,0
5,6,0
94,12,0
46,93,0
57,76,1
68,56,1
69,22,0
99,66,0
77,50,0
39,34,1
15,62,0
63,85,0
71,48,0
0,13,0
39,98,0
45,43,1
60,96,0
66,13,0
58,31,0
56,35,0
91,4,0
98,25,0
34,11,0
45,28,1
15,22,0
86,49,0
51,59,1
29,97,0
19,11,0
37,11,0
3,87,0
9,94,0
96,1,0
45,44,1
45,48,1
15,71,0
59,25,0
69,88,0
32,25,1
70,78,1
35,19,1
61,30,0
61,98,0
58,82,1
12,66,0
8,38,1
46,40,1
64,22,0
78,81,1
28,16,0
8,16,0
58,48,1
1,69,0
32,82,0
19,45,0
95,72,0
93,92,0
57,32,0
5,7,0
20,85,0
41,77,1
57,9,0
36,77,0
89,55,0
81,96,0
96,32,0
84,19,0
2,57,0
90,77,0
7,26,0
42,15,0
6,1,0
88,97,0
80,89,0
40,63,1
90,83,0
97,1,0
45,13,0
89,43,0
62,20,0
55,57,1
7,16,0
97,36,0
70,57,0
8,9,0
82,27,0
16,0,0
5,32,0
71,26,0
16,28,0
52,68,1
81,64,0
44,11,0
9,12,0
70,87,1
37,49,1
73,3,0
23,47,0
56,24,0
19,96,0
80,60,0
76,33,0
51,69,1
14,36,0
0,46,0
53,86,1
88,29,0
53,84,1
7,79,0
99,33,0
78,12,0
91,97,0
16,39,0
27,26,0
19,15,0
4,65,0
76,53,0
57,93,0
30,14,1
48,34,1
73,36,0
78,95,0
65,10,0
35,34,1
87,76,0
84,17,0
72,39,0
60,67,1
34,75,0
34,91,0
25,1,0
66,88,0
51,90,0
30,25,1
30,50,1
15,94,0
18,86,0
36,5,0
5,22,0
65,6,0
18,22,0
11,44,1
28,31,0
33,77,0
27,87,0
51,4,0
2,65,0
96,94,0
92,36,0
12,2,0
17,80,0
30,58,1
0,80,0
97,69,0
88,58,0
62,99,0
60,84,0
47,12,0
22,14,0
20,71,0
68,82,1
51,68,1
23,18,0
35,53,1
68,7,0
45,80,1
20,4,0
67,43,1
30,22,1
22,34,0
35,64,1
16,66,0
58,71,1
57,38,1
32,86,0
74,36,0
99,90,0
44,90,0
58,54,1
53,65,1
21,11,0
28,81,0
8,76,0
93,28,0
47,62,1
78,66,0
27,50,0
25,65,0
59,15,0
86,18,0
68,43,1
60,45,1
42,78,1
80,87,0
2,48,0
25,4,0
94,21,0
96,40,0
33,73,1
86,26,0
98,45,0
81,53,0
49,29,1
87,58,0
87,38,0
74,18,0
29,15,0
57,22,0
35,10,0
81,41,0
95,92,0
21,61,0
57,36,0
69,39,1
27,98,0
14,4,0
90,22,0
95,89,0
62,73,1
86,37,0
60,5,0
34,21,1
12,59,0
83,21,0
54,74,1
80,43,0
66,23,0
27,77,0
32,60,1
64,70,1
53,7,0
81,25,0
49,15,0
4,31,0
36,64,1
63,25,0
87,97,0
70,46,0
55,87,1
24,41,0
62,52,1
66,72,1
63,19,0
61,29,0
78,54,0
0,79,0
89,70,0
28,72,0
11,64,0
3,69,0
9,29,0
49,25,0
35,6,0
92,85,0
56,60,1
70,18,0
69,91,0
39,6,0
1,45,0
79,68,0
26,4,0
82,91,0
13,48,0
76,85,1
49,77,1
22,15,0
70,85,1
32,93,0
54,34,1
12,5,0
63,6,0
54,99,0
98,53,0
88,84,0
59,47,1
13,2,0
19,31,0
73,56,0
28,26,0
40,77,1
83,49,0
26,80,0
30,59,1
81,50,0
4,29,0
59,73,1
81,86,0
20,9,0
17,44,0
5,38,0
42,23,1
53,5,0
65,4,0
34,73,1
82,95,0
35,16,1
94,64,0
11,71,0
2,62,0
86,63,0
49,14,0
19,48,0
19,66,0
64,54,1
19,12,0
84,84,0
26,73,0
22,94,0
61,55,1
91,30,0
66,84,1
40,52,1
97,28,0
97,63,0
57,5,0
38,42,1
21,53,0
40,91,0
65,3,0
26,87,0
91,91,0
85,67,0
61,1,0
1,52,0
16,12,0
61,11,0
1,61,0
44,94,0
4,73,0
43,62,1
12,90,0
58,33,0
73,47,0
80,44,0
16,30,0
30,88,0
60,20,0
91,83,0
1,1,0
98,74,0
84,61,0
69,33,1
72,96,0
85,40,0
36,84,0
42,20,0
90,34,0
56,64,1
13,54,0
0,84,0
20,31,0
27,79,0
10,26,0
96,43,0
97,47,0
97,78,0
85,62,0
68,20,0
83,8,0
32,28,1
33,37,1
37,4,0
49,72,1
54,47,1
14,20,0
53,21,0
91,3,0
36,62,1
92,7,0
74,80,1
21,30,0
66,49,1
15,25,0
31,21,1
22,42,0
8,98,0
80,40,0
52,29,0
65,74,1
37,2,0
85,96,0
18,37,0
20,88,0
70,22,0
74,56,0
92,55,0
79,37,0
70,32,0
91,11,0
49,64,1
23,43,0
15,96,0
77,18,0
82,21,0
77,32,0
85,42,0
79,93,0
75,8,0
30,80,0
8,96,0
96,77,0
34,98,0
17,8,0
69,45,1
21,86,0
72,65,0
47,92,0
44,96,0
29,11,0
88,96,0
33,60,1
74,67,0
82,0,0
33,57,1
54,17,0
22,61,0
47,31,1
31,40,0
13,90,0
62,48,1
43,11,0
69,52,1
52,70,1
56,82,1
26,56,1
86,47,0
13,60,0
37,9,0
24,15,0
79,81,1
55,47,1
31,67,1
62,91,0
2,46,0
96,7,0
58,13,0
18,97,0
90,51,0
38,49,1
35,58,1
86,20,0
87,36,0
75,99,0
73,72,0
70,83,1
31,22,1
76,42,0
17,3,0
90,72,0
67,33,1
15,93,0
72,75,1
79,19,0
1,99,0
69,48,1
32,63,1
91,50,0
42,57,1
23,46,0
9,74,0
59,69,1
84,92,0
9,70,0
48,94,0
8,80,0
23,14,0
21,50,0
71,40,0
84,32,0
20,90,0
57,7,0
23,75,0
52,56,1
4,66,0
97,23,0
29,37,0
73,38,0
57,3,0
96,58,0
51,34,1
36,95,0
23,77,0
6,24,0
1,36,0
42,25,1
42,52,1
25,11,0
55,20,0
42,18,0
13,51,0
46,57,1
76,84,1
92,9,0
14,35,0
9,39,1
98,47,0
50,19,0
67,15,0
29,70,1
3,89,0
99,94,0
41,52,1
65,23,0
6,15,0
23,84,0
68,63,1
71,55,0
4,20,0
97,27,0
5,0,0
87,92,0
73,32,0
58,61,1
62,93,0
50,74,1
10,41,1
58,81,1
87,62,0
24,25,0
8,75,0
55,75,1
17,96,0
54,49,1
95,79,0
75,10,0
37,77,0
77,73,0
10,85,0
1,82,0
72,35,0
80,73,0
55,53,1
35,96,0
66,95,0
90,1,0
1,86,0
43,63,1
34,26,1
35,92,0
85,24,0
40,51,1
97,68,0
14,22,0
52,90,0
35,20,1
34,44,0
11,21,0
40,45,1
10,33,0
12,67,0
93,67,0
77,49,0
21,54,0
95,17,0
16,57,0
38,61,1
17,18,0
67,61,1
22,2,0
4,88,0
66,97,0
0,66,0
7,12,0
88,15,0
62,19,0
82,73,0
54,18,0
9,50,0
59,52,1
62,31,0
88,36,0
10,39,1
75,33,0
28,53,1
54,8,0
68,9,0
23,54,0
13,69,0
96,89,0
14,31,0
41,84,1
81,8,0
16,13,0
39,50,1
32,30,1
14,76,0
62,66,1
31,0,0
42,0,0
71,2,0
13,81,0
0,48,0
44,65,1
97,15,0
80,97,0
74,85,1
81,46,0
11,62,0
38,28,1
95,94,0
43,42,1
30,54,1
81,90,0
54,62,1
75,15,0
83,15,0
41,28,1
68,57,1
39,43,1
31,5,0
31,31,1
0,65,0
58,18,0
84,39,0
34,68,1
69,7,0
82,61,0
17,12,0
3,99,0
19,59,0
73,46,0
64,79,1
7,64,0
21,37,0
75,32,0
2,98,0
27,78,0
8,79,0
99,77,0
60,98,0
85,59,0
1,9,0
34,41,0
95,2,0
68,10,0
42,22,1
47,42,1
43,2,0
86,57,0
28,76,0
23,90,0
50,82,1
90,11,0
40,72,1
36,55,1
40,16,0
67,23,0
78,47,0
42,44,1
10,10,0
85,55,0
13,24,0
24,59,0
41,60,1
32,79,0
42,55,1
71,30,0
85,1,0
35,74,1
38,13,0
69,90,0
47,1,0
28,82,0
18,27,0
93,84,0
65,87,0
46,46,1
17,83,0
9,84,0
30,64,1
48,18,0
52,77,1
21,7,0
53,16,0
44,57,1
19,95,0
71,86,1
65,29,0
69,51,1
8,5,0
31,71,1
43,70,1
34,43,0
64,73,1
72,32,0
8,0,0
97,93,0
13,9,0
22,54,0
15,2,0
27,28,0
7,11,0
46,82,1
62,46,1
24,7,0
94,35,0
94,85,0
96,11,0
12,31,0
73,52,0
98,80,0
9,15,0
97,41,0
94,19,0
87,21,0
16,46,0
24,39,0
91,86,0
42,38,1
34,76,0
45,53,1
19,69,0
19,49,0
87,10,0
23,73,0
0,87,0
6,54,0
20,84,0
21,68,0
82,23,0
96,62,0
67,71,1
73,73,1
75,18,0
35,71,1
56,94,0
9,90,0
59,83,1
54,15,0
59,61,1
99,95,0
76,3,0
90,82,0
27,91,0
93,54,0
48,64,1
8,67,0
1,19,0
37,14,0
34,20,1
99,87,0
28,10,0
92,75,0
2,82,0
4,22,0
46,6,0
78,73,0
59,3,0
40,22,1
75,12,0
17,82,0
61,37,1
38,11,0
51,67,1
93,40,0
99,28,0
68,84,1
88,65,0
10,14,0
34,77,0
67,59,1
46,43,1
22,4,0
75,84,1
92,35,0
81,21,0
95,42,0
24,44,0
67,27,0
78,72,0
57,61,1
32,23,1
80,2,0
39,84,0
70,39,0
13,25,0
43,87,1
26,52,0
65,94,0
54,46,1
81,18,0
71,14,0
50,17,0
16,4,0
71,85,1
29,22,0
15,77,0
95,77,0
2,83,0
60,75,1
63,37,1
68,87,1
8,41,1
50,31,1
85,74,0
25,26,0
45,67,1
12,32,0
84,5,0
81,5,0
53,85,1
18,65,0
1,33,0
77,64,0
1,50,0
74,64,0
12,96,0
0,10,0
94,20,0
16,47,0
76,37,0
96,75,0
61,80,1
61,50,1
3,37,0
35,79,0
89,95,0
69,17,0
54,80,1
78,62,0
14,19,0
76,80,1
87,0,0
7,24,0
71,84,1
0,92,0
55,86,1
66,5,0
83,46,0
95,90,0
35,9,0
90,93,0
1,25,0
28,80,0
42,6,0
79,24,0
42,2,0
36,7,0
63,88,0
26,97,0
62,60,1
14,49,0
66,30,0
1,39,0
63,34,0
71,53,0
75,7,0
34,86,0
36,51,1
26,17,0
29,98,0
81,98,0
29,16,0
49,65,1
19,74,0
67,87,1
96,61,0
11,2,0
34,1,0
27,7,0
78,82,1
20,70,0
44,61,1
53,83,1
55,85,1
28,1,0
96,65,0
83,5,0
11,50,0
29,42,0
71,13,0
18,87,0
59,14,0
25,73,0
11,84,0
10,66,0
82,99,0
6,90,0
11,18,0
64,18,0
4,68,0
57,88,1
48,39,1
43,34,1
17,20,0
32,26,1
38,2,0
9,4,0
12,54,0
65,73,1
69,56,1
8,73,0
46,63,1
90,57,0
28,85,0
37,70,1
78,18,0
14,89,0
71,58,0
40,54,1
33,16,1
55,30,0
15,57,0
98,65,0
30,24,1
60,58,1
38,31,1
80,23,0
64,91,0
96,27,0
57,94,0
58,6,0
13,15,0
77,11,0
48,91,0
19,57,0
49,76,1
86,67,0
16,79,0
80,63,0
64,96,0
33,46,0
93,42,0
71,87,1
32,89,0
16,27,0
70,86,1
0,5,0
2,3,0
68,45,1
48,22,0
79,78,0
28,75,0
92,97,0
57,52,1
20,5,0
2,84,0
14,72,0
19,93,0
47,98,0
74,27,0
52,64,1
68,4,0
84,20,0
54,71,1
87,84,0
46,84,1
94,24,0
45,94,0
4,37,0
49,66,1
29,49,0
92,30,0
18,94,0
4,82,0
95,86,0
22,60,0
15,8,0
35,82,0
59,76,1
39,46,1
14,48,0
48,46,1
38,45,0
41,15,0
50,79,1
29,95,0
67,34,1
14,37,1
11,30,0
36,49,1
52,20,0
33,84,0
91,46,0
56,87,1
4,48,0
1,3,0
82,24,0
58,60,1
98,32,0
61,33,0
12,86,0
4,40,0
31,38,0
82,74,0
29,52,1
85,53,0
89,58,0
32,71,1
26,36,0
72,29,0
62,1,0
55,97,0
92,58,0
60,64,1
76,25,0
59,67,1
90,55,0
12,0,0
28,68,1
30,18,1
28,34,0
91,51,0
37,31,1
10,30,0
61,27,0
53,92,0
21,34,0
54,14,0
84,94,0
65,53,1
52,39,1
96,19,0
83,65,0
88,50,0
53,62,1
73,62,0
34,53,1
93,20,0
39,10,0
51,26,0
56,90,0
48,96,0
48,55,1
61,89,0
10,52,0
71,12,0
31,68,1
73,20,0
78,13,0
97,48,0
26,47,0
49,83,1
75,50,0
42,36,1
19,22,0
50,54,1
83,36,0
35,50,1
24,91,0
11,1,0
38,86,0
61,64,1
80,4,0
47,63,1
66,37,1
92,16,0
64,1,0
83,68,0
35,5,0
82,25,0
17,94,0
65,81,1
10,87,0
84,44,0
94,47,0
22,58,0
54,65,1
87,91,0
69,61,1
32,75,0
95,54,0
70,41,0
23,39,0
86,16,0
30,84,0
44,23,0
27,35,0
20,55,0
77,74,0
52,45,1
60,97,0
22,66,0
36,12,0
71,62,0
66,39,1
46,62,1
51,73,1
21,16,0
9,67,0
62,16,0
48,85,1
18,61,0
61,83,1
71,19,0
71,41,0
49,42,1
97,45,0
22,81,0
53,4,0
81,0,0
77,26,0
9,6,0
51,20,0
81,51,0
26,22,0
20,7,0
70,50,0
62,65,1
14,73,0
74,45,0
89,84,0
88,41,0
88,77,0
25,7,0
1,2,0
4,80,0
84,62,0
78,68,0
29,66,1
2,77,0
40,46,1
55,68,1
0,34,0
51,71,1
25,80,0
59,54,1
78,43,0
45,11,0
13,46,0
38,27,1
61,39,1
70,64,0
76,6,0
18,54,0
20,17,0
24,64,0
78,11,0
8,48,0
40,6,0
83,84,0
21,40,0
61,4,0
24,18,0
17,54,0
60,72,1
34,47,1
66,53,1
81,74,0
73,98,0
83,91,0
55,99,0
5,84,0
31,93,0
21,66,0
60,9,0
4,0,0
83,66,0
38,69,1
11,75,0
18,13,0
40,87,1
81,37,0
28,50,0
83,93,0
62,78,1
71,36,0
3,55,0
92,15,0
55,19,0
31,46,0
72,13,0
67,62,1
85,14,0
78,59,0
27,65,1
37,98,0
11,85,0
58,96,0
54,91,0
89,38,0
23,26,0
71,5,0
0,27,0
24,2,0
43,0,0
13,68,0
54,90,0
15,27,0
67,22,0
46,10,0
73,51,0
83,17,0
96,57,0
16,40,0
40,79,1
34,59,1
25,69,0
87,2,0
28,77,0
31,94,0
26,85,0
59,38,0
19,76,0
51,27,0
24,78,0
63,5,0
32,56,1
74,40,0
70,11,0
25,10,0
34,49,1
52,73,1
83,35,0
10,59,0
24,77,0
1,31,0
52,99,0
37,56,1
44,72,1
70,23,0
88,86,0
75,37,0
19,82,0
0,94,0
47,4,0
47,21,0
34,84,0
71,90,0
99,34,0
57,65,1
91,47,0
55,66,1
98,50,0
81,42,0
24,55,0
5,16,0
36,67,1
75,60,0
93,52,0
3,39,0
26,28,0
75,92,0
94,63,0
73,26,0
74,48,0
36,9,0
68,60,1
3,1,0
85,28,0
83,3,0
99,97,0
88,21,0
80,48,0
77,68,0
98,97,0
69,8,0
52,32,1
43,31,1
21,9,0
32,94,0
60,73,1
39,73,1
29,36,0
91,31,0
96,85,0
25,35,0
50,24,0
65,31,0
58,95,0
59,87,1
99,70,0
3,60,0
44,8,0
67,18,0
10,11,0
55,10,0
13,95,0
60,99,0
90,38,0
58,37,0
87,27,0
76,60,0
87,34,0
37,0,0
66,19,0
99,3,0
66,9,0
51,38,1
1,81,0
92,27,0
13,40,1
42,48,1
4,23,0
87,39,0
6,88,0
40,83,1
91,41,0
20,40,0
59,34,0
11,28,0
57,96,0
86,52,0
85,88,0
74,12,0
79,11,0
16,64,0
88,8,0
4,78,0
84,25,0
33,24,1
61,23,0
11,53,0
48,69,1
20,14,0
54,6,0
68,50,1
37,64,1
57,63,1
1,34,0
79,39,0
6,27,0
42,70,1
29,40,0
49,94,0
21,70,0
0,50,0
55,60,1
85,2,0
76,70,0
86,70,0
51,12,0
46,77,1
43,67,1
98,49,0
97,0,0
28,32,0
48,37,1
38,75,0
63,27,0
98,69,0
73,49,0
69,10,0
15,82,0
91,77,0
67,92,0
26,71,0
69,55,1
19,84,0
72,81,1
67,16,0
43,64,1
87,57,0
49,26,0
62,14,0
2,52,0
2,86,0
61,75,1
87,45,0
94,62,0
69,76,1
56,33,0
0,70,0
62,5,0
61,25,0
54,59,1
4,71,0
79,26,0
12,17,0
38,15,0
32,3,0
85,19,0
49,0,0
24,76,0
7,49,0
79,71,0
6,91,0
94,52,0
80,79,0
42,71,1
31,92,0
95,91,0
22,16,0
45,42,1
67,82,1
86,64,0
87,96,0
84,24,0
60,77,1
39,0,0
44,12,0
23,34,0
58,14,0
13,22,0
38,83,0
94,66,0
71,98,0
64,11,0
64,63,1
67,91,0
93,24,0
4,50,0
34,4,0
65,83,1
53,97,0
92,24,0
97,79,0
54,36,1
52,59,1
30,46,0
66,54,1
69,36,1
60,30,0
27,84,0
30,62,1
71,94,0
46,36,1
54,7,0
88,44,0
20,74,0
52,95,0
56,44,1
92,43,0
4,89,0
51,88,1
19,37,0
61,46,1
16,45,0
20,97,0
65,44,1
21,24,0
80,82,0
92,28,0
65,85,1
37,34,1
11,82,0
76,9,0
87,23,0
34,40,0
12,77,0
89,69,0
45,61,1
93,4,0
33,76,0
43,85,1
34,32,1
50,87,1
66,65,1
73,79,1
83,96,0
2,18,0
14,12,0
43,52,1
91,73,0
75,57,0
78,94,0
33,38,0
67,63,1
25,29,0
38,41,1
57,87,1
0,7,0
60,33,0
33,22,1
99,10,0
88,74,0
88,25,0
64,26,0
31,50,1
52,4,0
55,67,1
10,50,0
54,69,1
42,56,1
16,86,0
79,74,0
94,45,0
40,97,0
16,8,0
3,77,0
91,17,0
99,41,0
38,72,1
36,30,1
19,32,0
53,32,0
16,26,0
41,70,1
5,53,0
56,0,0
29,32,0
76,99,0
76,20,0
60,57,1
48,95,0
39,8,0
30,37,0
78,64,0
33,65,1
54,93,0
42,79,1
5,30,0
5,60,0
41,93,0
18,79,0
42,21,0
73,18,0
34,89,0
12,44,1
58,62,1
43,97,0
38,19,1
56,81,1
66,1,0
76,73,0
7,71,0
91,67,0
7,38,1
48,33,1
3,34,0
94,2,0
32,53,1
51,41,1
58,9,0
62,96,0
0,83,0
72,17,0
16,22,0
30,72,0
44,95,0
65,59,1
76,24,0
22,88,0
92,37,0
55,54,1
76,4,0
58,36,0
0,53,0
36,92,0
14,90,0
98,12,0
31,45,0
41,99,0
30,3,0
36,27,1
12,62,0
42,46,1
53,14,0
12,84,0
32,27,1
70,14,0
89,30,0
50,61,1
90,69,0
76,78,1
75,75,1
88,26,0
43,76,1
96,76,0
79,96,0
22,52,0
51,64,1
45,58,1
31,34,1
11,91,0
40,42,1
55,44,1
31,25,1
27,86,0
34,81,0
8,33,0
25,41,0
69,30,0
25,17,0
10,48,0
43,25,1
38,88,0
56,26,0
59,85,1
95,30,0
68,73,1
78,53,0
36,33,1
46,72,1
92,92,0
99,31,0
42,9,0
5,47,0
56,80,1
70,19,0
38,57,1
31,74,0
22,1,0
36,41,0
75,51,0
48,44,1
93,41,0
50,89,1
93,64,0
21,36,0
25,71,0
50,72,1
19,72,0
57,13,0
54,83,1
26,96,0
66,93,0
27,10,0
72,5,0
46,14,0
77,79,1
24,50,0
55,38,1
39,95,0
17,25,0
